"store","websites","attribute_set","type","sku","name","age","dimension","description","short_description","faq","material","warnings","product_name","store_id","product_type_id"
"english","base","Default","simple","CHTWBL-LTGF","Splash and Dry Towel + Washcloth - Blue Chenille","Newborn and up","40.9''x24''/9''x9''","<a href=""http://youtu.be/cXQOpl5KWu4"" target=""_blank""><strong>??????</strong></a>","Suds up and dry down with this colorful bath time set. Wrap your little one in our lovable hooded towel, paired with a plush terry washcloth trimmed with our signature Chenille. All bundled up and gift-ready in a giraffe print gift box.",,,,,,
"english","base","Default","simple","MSCBKTPK-LTGF","Muslin Boxed Circle Swaddling Blanket - Pink","Newborn and up","46''x44''","<a href=""http://youtu.be/cXQOpl5KWu4"" target=""_blank""><strong>??????</strong></a>","Wrap your baby in the ultimate luxury. Our simple and elegant sandwashed cotton in a jaquard dot elevates muslin to a whole new level. Swaddle, shade, or shelter with our highest quality muslin blanket perfectly packaged in a giraffe print gift box.",,"100% cotton","Machine wash",,,
"english","base","Default","simple","MSCBKTBL-LTGF","Muslin Boxed Circle Swaddling Blanket - Blue","Newborn and up","46''x44''","<a href=""http://youtu.be/cXQOpl5KWu4"" target=""_blank""><strong>??????</strong></a>","Wrap your baby in the ultimate luxury. Our simple and elegant sandwashed cotton in a jaquard dot elevates muslin to a whole new level. Swaddle, shade, or shelter with our highest quality muslin blanket perfectly packaged in a giraffe print gift box.",,"100% cotton","Machine wash",,,
"english","base","Default","simple","MSCBKTSV-LTGF","Muslin Boxed Circle Swaddling Blanket - Silver","Newborn and up","46''x44''","<a href=""http://youtu.be/cXQOpl5KWu4"" target=""_blank""><strong>??????</strong></a>","Wrap your baby in the ultimate luxury. Our simple and elegant sandwashed cotton in a jaquard dot elevates muslin to a whole new level. Swaddle, shade, or shelter with our highest quality muslin blanket perfectly packaged in a giraffe print gift box.",,"100% cotton","Machine wash",,,
"english","base","Default","simple","LXDPLGBL-LTGF","Little G Plush Toy - Blue","Newborn and up","11''x9''","<a href=""http://youtu.be/cXQOpl5KWu4"" target=""_blank""><strong>??????</strong></a>","Our long awaited plush giraffe toy! The iconic symbol of Little Giraffe born from our New Luxe Dotﾙ fabric has become the world's most sought after stuffed giraffe toy. Little G is the perfect baby gift to give the special little one in your life - babies are bonding with Little Gﾙ instantly!",,,,,,
"english","base","Default","simple","LXDPLGCE-LTGF","Little G Plush Toy - Celadon","Newborn and up","11''x9''","<a href=""http://youtu.be/cXQOpl5KWu4"" target=""_blank""><strong>??????</strong></a>","Our long awaited plush giraffe toy! The iconic symbol of Little Giraffe born from our New Luxe Dotﾙ fabric has become the world's most sought after stuffed giraffe toy. Little G is the perfect baby gift to give the special little one in your life - babies are bonding with Little Gﾙ instantly!",,,,,,
"english","base","Default","simple","1001-LILACOSM","Watercolor - Shimmering Pale Pink","1 yr and older","0.5oz.","<li>Made in USA.</li>
<li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li>
<li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li>
<li>Next generation formula with a richer consistency for smoother application and better coverage.</li>
<li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li>
<li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li><span style=""font-size: medium;""><img src=""{{media url=""wysiwyg/Lila_Cosmetics/Logo_2.jpg""}}"" /></span>
</span></p>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun colors! ",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1002-LILACOSM","Watercolor - Sparkling Pink","1 yr and older","0.5oz.","<li>Made in USA.</li>
<li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li>
<li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li>
<li>Next generation formula with a richer consistency for smoother application and better coverage.</li>
<li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li>
<li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li><span style=""font-size: medium;""><img src=""{{media url=""wysiwyg/Lila_Cosmetics/Logo_2.jpg""}}"" /></span>
</span></p>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun colors! ",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1005-LILACOSM","Watercolor - Sparkling Purple","1 yr and older","0.5oz.","<li>Made in USA.</li>
<li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li>
<li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li>
<li>Next generation formula with a richer consistency for smoother application and better coverage.</li>
<li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li>
<li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li><span style=""font-size: medium;""><img src=""{{media url=""wysiwyg/Lila_Cosmetics/Logo_2.jpg""}}"" /></span>
</span></p>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun colors! ",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1006-LILACOSM","Watercolor - Shimmering Light Green","1 yr and older","0.5oz.","<li>Made in USA.</li>
<li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li>
<li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li>
<li>Next generation formula with a richer consistency for smoother application and better coverage.</li>
<li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li>
<li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li><span style=""font-size: medium;""><img src=""{{media url=""wysiwyg/Lila_Cosmetics/Logo_2.jpg""}}"" /></span>
</span></p>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun colors! ",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1007-LILACOSM","Watercolor - Sparkling Aqua","1 yr and older","0.5oz.","<li>Made in USA.</li>
<li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li>
<li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li>
<li>Next generation formula with a richer consistency for smoother application and better coverage.</li>
<li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li>
<li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li><span style=""font-size: medium;""><img src=""{{media url=""wysiwyg/Lila_Cosmetics/Logo_2.jpg""}}"" /></span>
</span></p>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun colors! ",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1012-LILACOSM","Watercolor - Shimmering Pale Lavender","1 yr and older","0.5oz.","<li>Made in USA.</li>
<li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li>
<li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li>
<li>Next generation formula with a richer consistency for smoother application and better coverage.</li>
<li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li>
<li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li><span style=""font-size: medium;""><img src=""{{media url=""wysiwyg/Lila_Cosmetics/Logo_2.jpg""}}"" /></span>
</span></p>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun colors! ",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1200-LILACOSM","Soy Polish Remover","1 yr and older","2oz","<li>Made in USA.</li>
<li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li>
<li>Formulated to remove both water-based and solvent-based nail polishes safely and naturally.</li>","Hopscotch Kids revolutionary soy polish remover has been formulated to remove both water-based and solvent-based nail polishes safely and naturally without stripping the nails of natural oils.
",,,,,,
"english","base","Default","simple","1305-LILACOSM","Top Coat with Glitter","1 yr and older","0.5oz","<li>Made in USA.</li>
<li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li>
<li>Protects nails from scratches and provides an extra boost of shine.</li>","For longer-lasting wear, we recommend our new deluxe top coat. It protects nails from scratches and provides an extra boost of shine. ",,,,,,
"english","base","Default","simple","MMYellow-MM","Munchie Mug - Yellow","10 months and up","5.3''x3.9''x3.9''/96g","<li>Made in USA.</li>
<li>BPA, phthalate, PVC free and 100% made in America.</li>
<li>Secure Screw-On Top with easy grip handle.</li>
<li>Patented spandex opening feels soothing to little hands.</li>
<li>All parts clean in the top rack of your dishwasher.</li>
<li>Great for the car, on planes, at daycare and at home.</li>
<li>Additional air-tight lid included for keeping snacks fresh when mug is not in use.</li>","Amazon's 5-star Rated Spill Resistant Snack Cup for Toddlers ages 10 month and up! Made in AMERICA.",,"Made from safe polypropylene #5 plastic and 100% recyclable food grade compliant materials .",,,,
"english","base","Default","simple","MMPink-MM","Munchie Mug - Pink","10 months and up","5.3''x3.9''x3.9''/96g","<li>Made in USA.</li>
<li>BPA, phthalate, PVC free and 100% made in America.</li>
<li>Secure Screw-On Top with easy grip handle.</li>
<li>Patented spandex opening feels soothing to little hands.</li>
<li>All parts clean in the top rack of your dishwasher.</li>
<li>Great for the car, on planes, at daycare and at home.</li>
<li>Additional air-tight lid included for keeping snacks fresh when mug is not in use.</li>","Amazon's 5-star Rated Spill Resistant Snack Cup for Toddlers ages 10 month and up! Made in AMERICA.",,"Made from safe polypropylene #5 plastic and 100% recyclable food grade compliant materials .",,,,
